Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
30.01.2009 05:30:00,998.71,-2.42,270.84,-5.28,80.6,5.11,4.12,0.99,2.57,4.12,1283.02,2.63,3.88,112.2
30.01.2009 05:40:00,998.63,-2.43,270.83,-5.26,80.8,5.11,4.13,0.98,2.57,4.13,1282.98,1.58,2.75,84.3
30.01.2009 05:50:00,998.74,-2.49,270.76,-5.3,80.9,5.08,4.11,0.97,2.56,4.12,1283.43,1.79,3.5,76.4
30.01.2009 06:00:00,998.83,-2.55,270.7,-5.35,81.0,5.06,4.1,0.96,2.56,4.1,1283.84,2.45,3.75,105.6
30.01.2009 06:10:00,998.86,-2.54,270.71,-5.33,81.0,5.07,4.1,0.96,2.56,4.11,1283.79,1.47,3.38,95.6
30.01.2009 06:20:00,998.85,-2.5,270.75,-5.26,81.2,5.08,4.12,0.95,2.57,4.13,1283.6,1.17,2.75,74.2
30.01.2009 06:30:00,998.84,-2.52,270.73,-5.31,81.0,5.07,4.11,0.96,2.56,4.11,1283.68,2.33,4.13,39.25
30.01.2009 06:40:00,998.95,-2.56,270.68,-5.34,81.1,5.06,4.1,0.96,2.56,4.1,1284.04,2.35,4.63,56.72
30.01.2009 06:50:00,998.95,-2.51,270.73,-5.26,81.3,5.07,4.13,0.95,2.57,4.13,1283.78,1.11,2.38,75.6
30.01.2009 07:00:00,998.89,-2.58,270.66,-5.36,81.1,5.05,4.09,0.95,2.55,4.1,1284.04,1.81,3.75,65.11
30.01.2009 07:10:00,998.99,-2.59,270.65,-5.33,81.3,5.05,4.1,0.94,2.56,4.11,1284.19,1.58,3.5,84.7
30.01.2009 07:20:00,999.18,-2.56,270.66,-5.34,81.1,5.06,4.1,0.96,2.56,4.1,1284.32,1.67,3.38,51.97
30.01.2009 07:30:00,999.28,-2.62,270.6,-5.43,80.9,5.03,4.07,0.96,2.54,4.08,1284.74,2.09,3.63,61.2
30.01.2009 07:40:00,999.26,-2.64,270.58,-5.41,81.1,5.03,4.08,0.95,2.54,4.08,1284.8,1.63,3.13,96.3
30.01.2009 07:50:00,999.34,-2.68,270.54,-5.48,80.9,5.01,4.06,0.96,2.53,4.06,1285.09,1.99,3.13,97.8
30.01.2009 08:00:00,999.45,-2.72,270.48,-5.49,81.1,5.0,4.05,0.94,2.53,4.05,1285.45,1.68,3.63,62.7
30.01.2009 08:10:00,999.51,-2.76,270.44,-5.43,81.7,4.98,4.07,0.91,2.54,4.07,1285.69,1.76,3.25,81.8
30.01.2009 08:20:00,999.48,-2.71,270.49,-5.37,81.8,5.0,4.09,0.91,2.55,4.09,1285.44,1.96,3.5,65.21
30.01.2009 08:30:00,999.61,-2.85,270.34,-5.59,81.3,4.95,4.02,0.93,2.51,4.02,1286.29,2.96,4.63,51.8
30.01.2009 08:40:00,999.6,-2.96,270.23,-5.66,81.5,4.91,4.0,0.91,2.49,4.0,1286.79,2.1,4.63,67.38
30.01.2009 08:50:00,999.73,-3.03,270.15,-5.73,81.5,4.88,3.98,0.9,2.48,3.98,1287.31,2.03,3.5,72.5
30.01.2009 09:00:00,999.74,-3.03,270.15,-5.78,81.2,4.88,3.96,0.92,2.47,3.97,1287.34,1.98,3.38,49.3
30.01.2009 09:10:00,999.75,-2.96,270.22,-5.68,81.4,4.91,3.99,0.91,2.49,4.0,1287.01,1.99,4.0,54.37
30.01.2009 09:20:00,999.69,-2.97,270.22,-5.7,81.3,4.91,3.99,0.92,2.49,3.99,1286.96,2.98,5.0,47.99
30.01.2009 09:30:00,999.71,-2.98,270.2,-5.73,81.2,4.9,3.98,0.92,2.48,3.98,1287.07,2.3,3.88,50.22
30.01.2009 09:40:00,999.71,-2.96,270.22,-5.73,81.1,4.91,3.98,0.93,2.48,3.98,1286.97,2.6,4.25,51.58
30.01.2009 09:50:00,999.81,-2.97,270.2,-5.82,80.6,4.9,3.95,0.95,2.46,3.95,1287.16,2.49,4.63,77.3
30.01.2009 10:00:00,999.83,-2.97,270.21,-5.76,80.9,4.91,3.97,0.94,2.47,3.97,1287.14,2.52,3.75,110.5
30.01.2009 10:10:00,999.81,-2.96,270.21,-5.81,80.6,4.91,3.95,0.95,2.46,3.96,1287.12,2.12,3.25,59.04
30.01.2009 10:20:00,999.81,-2.96,270.22,-5.84,80.4,4.91,3.95,0.96,2.46,3.95,1287.09,2.37,3.75,49.8
30.01.2009 10:30:00,999.81,-2.96,270.21,-5.89,80.1,4.91,3.93,0.98,2.45,3.93,1287.12,3.6,5.5,42.42
30.01.2009 10:40:00,999.79,-2.93,270.24,-5.93,79.7,4.92,3.92,1.0,2.44,3.92,1286.96,2.2,4.5,65.07
30.01.2009 10:50:00,999.9,-2.88,270.28,-5.91,79.5,4.94,3.92,1.01,2.44,3.92,1286.86,2.54,4.88,56.54
30.01.2009 11:00:00,999.92,-2.9,270.27,-6.02,78.9,4.93,3.89,1.04,2.42,3.89,1286.97,2.78,4.75,70.2
30.01.2009 11:10:00,999.93,-2.84,270.33,-5.98,78.8,4.95,3.9,1.05,2.43,3.9,1286.71,2.1,3.88,95.4
30.01.2009 11:20:00,999.99,-2.78,270.38,-5.96,78.6,4.97,3.91,1.06,2.44,3.91,1286.51,2.32,3.75,59.57
30.01.2009 11:30:00,1000.03,-2.83,270.33,-5.96,78.9,4.96,3.91,1.05,2.44,3.91,1286.78,2.47,4.5,69.96
30.01.2009 11:40:00,999.96,-2.83,270.33,-5.91,79.2,4.96,3.93,1.03,2.45,3.93,1286.68,1.91,4.38,61.02
30.01.2009 11:50:00,999.93,-2.8,270.37,-5.88,79.2,4.97,3.93,1.03,2.45,3.93,1286.5,2.24,4.38,56.83
30.01.2009 12:00:00,999.94,-2.79,270.37,-5.91,79.0,4.97,3.93,1.04,2.45,3.93,1286.49,2.18,3.63,62.08
30.01.2009 12:10:00,999.9,-2.71,270.46,-5.91,78.5,5.0,3.93,1.08,2.45,3.93,1286.04,2.63,4.38,53.42
30.01.2009 12:20:00,999.82,-2.68,270.49,-5.93,78.2,5.01,3.92,1.09,2.44,3.92,1285.81,2.21,4.0,53.57
30.01.2009 12:30:00,999.79,-2.64,270.53,-5.89,78.2,5.03,3.93,1.1,2.45,3.93,1285.57,2.79,5.63,56.95
30.01.2009 12:40:00,999.63,-2.65,270.53,-5.9,78.2,5.02,3.93,1.09,2.45,3.93,1285.42,2.44,3.75,87.6
30.01.2009 12:50:00,999.52,-2.6,270.59,-5.84,78.3,5.04,3.95,1.09,2.46,3.95,1285.03,1.8,3.63,86.7
30.01.2009 13:00:00,999.41,-2.58,270.62,-5.83,78.2,5.05,3.95,1.1,2.46,3.95,1284.79,1.89,3.25,62.33
30.01.2009 13:10:00,999.29,-2.53,270.68,-5.67,78.9,5.07,4.0,1.07,2.49,4.0,1284.36,2.01,3.25,108.3
30.01.2009 13:20:00,999.15,-2.5,270.72,-5.66,78.8,5.08,4.0,1.08,2.49,4.01,1284.05,2.04,4.25,57.3
30.01.2009 13:30:00,999.06,-2.58,270.66,-5.71,78.9,5.05,3.99,1.07,2.49,3.99,1284.28,2.05,3.25,63.32
30.01.2009 13:40:00,998.95,-2.56,270.69,-5.61,79.4,5.06,4.02,1.04,2.5,4.02,1284.04,1.83,3.5,49.95
30.01.2009 13:50:00,998.94,-2.36,270.88,-5.48,79.0,5.13,4.06,1.08,2.53,4.06,1283.07,1.19,2.75,67.52
30.01.2009 14:00:00,998.83,-2.34,270.91,-5.57,78.4,5.14,4.03,1.11,2.51,4.03,1282.87,1.83,3.5,53.95
30.01.2009 14:10:00,998.78,-2.41,270.85,-5.53,79.0,5.11,4.04,1.07,2.52,4.05,1283.11,3.3,4.88,37.22
30.01.2009 14:20:00,998.72,-2.47,270.79,-5.46,79.8,5.09,4.06,1.03,2.53,4.07,1283.3,3.28,5.63,46.24
30.01.2009 14:30:00,998.68,-2.49,270.77,-5.43,80.1,5.08,4.07,1.01,2.54,4.08,1283.35,3.6,6.13,36.83
30.01.2009 14:40:00,998.53,-2.43,270.84,-5.47,79.5,5.1,4.06,1.05,2.53,4.06,1282.9,2.39,4.25,64.69
30.01.2009 14:50:00,998.53,-2.42,270.86,-5.52,79.1,5.11,4.04,1.07,2.52,4.05,1282.83,3.43,6.38,52.65
30.01.2009 15:00:00,998.53,-2.45,270.83,-5.47,79.6,5.1,4.06,1.04,2.53,4.07,1282.96,3.34,7.63,50.08
30.01.2009 15:10:00,998.61,-2.41,270.86,-5.33,80.2,5.11,4.1,1.01,2.56,4.11,1282.85,2.87,5.13,51.18
30.01.2009 15:20:00,998.6,-2.41,270.86,-5.22,80.9,5.11,4.14,0.98,2.58,4.14,1282.84,2.94,4.88,51.61
30.01.2009 15:30:00,998.58,-2.43,270.84,-5.21,81.1,5.11,4.14,0.97,2.58,4.15,1282.91,2.45,4.13,53.58
30.01.2009 15:40:00,998.51,-2.42,270.86,-5.31,80.4,5.11,4.11,1.0,2.56,4.11,1282.79,2.32,3.75,58.22
30.01.2009 15:50:00,998.47,-2.36,270.92,-5.37,79.7,5.13,4.09,1.04,2.55,4.1,1282.47,2.19,4.38,97.4
30.01.2009 16:00:00,998.56,-2.36,270.91,-5.39,79.6,5.13,4.09,1.05,2.55,4.09,1282.58,2.07,3.63,82.9
30.01.2009 16:10:00,998.68,-2.33,270.93,-5.34,79.7,5.14,4.1,1.04,2.56,4.1,1282.6,1.87,3.0,67.86
30.01.2009 16:20:00,998.72,-2.29,270.97,-5.28,79.8,5.16,4.12,1.04,2.57,4.12,1282.43,2.42,4.63,55.52
30.01.2009 16:30:00,998.79,-2.3,270.96,-5.46,78.8,5.16,4.06,1.09,2.53,4.07,1282.57,2.88,6.38,65.5
30.01.2009 16:40:00,998.79,-2.28,270.97,-5.49,78.5,5.16,4.05,1.11,2.53,4.06,1282.52,2.67,5.88,62.32
30.01.2009 16:50:00,998.75,-2.23,271.03,-5.66,77.2,5.18,4.0,1.18,2.5,4.01,1282.22,2.32,3.75,58.5
30.01.2009 17:00:00,998.8,-2.2,271.05,-5.73,76.6,5.19,3.98,1.22,2.48,3.98,1282.17,1.94,4.13,79.5
30.01.2009 17:10:00,998.72,-2.16,271.1,-5.85,75.7,5.21,3.94,1.27,2.46,3.95,1281.91,2.27,3.75,82.3
30.01.2009 17:20:00,998.71,-2.12,271.14,-5.77,75.9,5.23,3.97,1.26,2.47,3.97,1281.69,1.91,3.75,81.5
30.01.2009 17:30:00,998.74,-2.1,271.16,-5.8,75.6,5.24,3.96,1.28,2.47,3.96,1281.61,2.22,4.63,67.75
30.01.2009 17:40:00,998.72,-2.06,271.2,-5.7,76.0,5.25,3.99,1.26,2.49,3.99,1281.39,1.87,4.5,70.3
30.01.2009 17:50:00,998.8,-2.03,271.22,-5.58,76.5,5.26,4.02,1.24,2.51,4.03,1281.35,2.85,5.0,63.8
30.01.2009 18:00:00,998.83,-2.03,271.22,-5.51,76.9,5.26,4.05,1.22,2.52,4.05,1281.38,1.89,3.75,72.2
30.01.2009 18:10:00,998.83,-2.03,271.22,-5.46,77.2,5.26,4.06,1.2,2.53,4.07,1281.37,2.02,4.63,60.19
30.01.2009 18:20:00,998.83,-1.99,271.26,-5.34,77.7,5.28,4.1,1.18,2.56,4.1,1281.15,1.35,3.88,69.0
30.01.2009 18:30:00,998.75,-1.96,271.29,-5.43,77.0,5.29,4.07,1.22,2.54,4.08,1280.95,1.67,3.5,78.7
30.01.2009 18:40:00,998.81,-1.93,271.33,-5.42,76.9,5.3,4.08,1.22,2.54,4.08,1280.86,1.16,2.63,77.8
30.01.2009 18:50:00,998.81,-1.91,271.35,-5.38,77.0,5.31,4.09,1.22,2.55,4.09,1280.74,1.48,2.88,80.4
30.01.2009 19:00:00,998.71,-1.9,271.36,-5.38,76.9,5.31,4.09,1.23,2.55,4.09,1280.57,1.93,3.38,81.3
30.01.2009 19:10:00,998.71,-1.84,271.42,-5.33,76.9,5.33,4.1,1.23,2.56,4.11,1280.3,2.28,5.13,73.6
30.01.2009 19:20:00,998.71,-1.88,271.38,-5.3,77.3,5.32,4.11,1.21,2.56,4.12,1280.48,1.23,2.38,71.8
30.01.2009 19:30:00,998.71,-1.9,271.36,-5.2,78.0,5.31,4.14,1.17,2.59,4.15,1280.54,1.66,3.25,39.82
30.01.2009 19:40:00,998.71,-1.94,271.32,-5.04,79.2,5.3,4.19,1.1,2.62,4.2,1280.72,2.28,3.5,47.6
30.01.2009 19:50:00,998.71,-2.0,271.26,-4.91,80.4,5.27,4.24,1.03,2.64,4.24,1281.0,2.51,3.5,36.27
30.01.2009 20:00:00,998.63,-2.17,271.1,-4.73,82.5,5.21,4.3,0.91,2.68,4.3,1281.64,2.4,3.13,38.61
30.01.2009 20:10:00,998.57,-2.27,271.0,-4.64,83.7,5.17,4.32,0.84,2.7,4.33,1282.05,2.69,3.25,31.81
30.01.2009 20:20:00,998.48,-2.32,270.95,-4.58,84.4,5.15,4.34,0.8,2.71,4.35,1282.17,2.66,3.13,33.93
30.01.2009 20:30:00,998.46,-2.38,270.9,-4.53,85.1,5.13,4.36,0.76,2.72,4.37,1282.41,3.11,3.88,32.65
30.01.2009 20:40:00,998.38,-2.43,270.86,-4.45,85.9,5.11,4.39,0.72,2.74,4.39,1282.53,3.33,3.88,31.58
30.01.2009 20:50:00,998.34,-2.49,270.8,-4.36,86.9,5.08,4.42,0.67,2.76,4.43,1282.73,3.5,4.25,31.19
30.01.2009 21:00:00,998.34,-2.5,270.79,-4.26,87.6,5.08,4.45,0.63,2.78,4.46,1282.76,3.25,3.88,31.42
30.01.2009 21:10:00,998.34,-2.5,270.79,-4.24,87.7,5.08,4.46,0.62,2.78,4.46,1282.76,3.3,4.25,26.96
30.01.2009 21:20:00,998.28,-2.5,270.8,-4.23,87.8,5.08,4.46,0.62,2.78,4.47,1282.68,3.14,3.88,35.18
30.01.2009 21:30:00,998.21,-2.5,270.8,-4.17,88.2,5.08,4.48,0.6,2.8,4.49,1282.59,2.55,3.13,28.07
30.01.2009 21:40:00,998.21,-2.5,270.8,-4.15,88.3,5.08,4.49,0.59,2.8,4.49,1282.58,3.03,3.75,32.36
30.01.2009 21:50:00,998.19,-2.5,270.8,-4.14,88.4,5.08,4.49,0.59,2.8,4.5,1282.55,2.38,3.5,31.14
30.01.2009 22:00:00,998.13,-2.5,270.81,-4.12,88.5,5.08,4.5,0.58,2.81,4.5,1282.48,2.52,3.63,31.43
30.01.2009 22:10:00,998.08,-2.48,270.83,-4.09,88.6,5.09,4.51,0.58,2.81,4.52,1282.29,1.56,2.63,52.39
30.01.2009 22:20:00,998.04,-2.43,270.88,-4.12,88.1,5.11,4.5,0.61,2.81,4.51,1282.04,1.54,2.5,38.22
30.01.2009 22:30:00,998.05,-2.43,270.88,-4.1,88.2,5.11,4.5,0.6,2.81,4.51,1282.04,1.55,2.63,51.02
30.01.2009 22:40:00,997.97,-2.43,270.89,-4.13,88.0,5.11,4.49,0.61,2.81,4.5,1281.95,1.97,4.0,47.56
30.01.2009 22:50:00,997.88,-2.43,270.89,-4.13,88.0,5.11,4.49,0.61,2.81,4.5,1281.83,2.68,3.63,43.34
30.01.2009 23:00:00,997.85,-2.48,270.85,-4.17,88.1,5.09,4.48,0.61,2.8,4.49,1282.02,2.73,3.75,40.8
30.01.2009 23:10:00,997.81,-2.5,270.83,-4.15,88.3,5.08,4.49,0.59,2.8,4.5,1282.07,2.39,3.63,35.02
30.01.2009 23:20:00,997.76,-2.5,270.84,-4.12,88.5,5.08,4.5,0.58,2.81,4.51,1281.99,2.49,3.5,35.71
30.01.2009 23:30:00,997.7,-2.5,270.84,-4.11,88.6,5.08,4.5,0.58,2.81,4.51,1281.91,2.14,3.13,39.68
30.01.2009 23:40:00,997.55,-2.44,270.92,-4.05,88.6,5.1,4.52,0.58,2.82,4.53,1281.42,1.36,2.5,42.25
30.01.2009 23:50:00,997.48,-2.43,270.93,-4.04,88.6,5.11,4.52,0.58,2.83,4.54,1281.3,1.81,2.63,40.51
31.01.2009 00:00:00,997.42,-2.48,270.88,-4.05,88.9,5.09,4.52,0.56,2.82,4.53,1281.48,2.11,2.63,29.18
31.01.2009 00:10:00,997.4,-2.5,270.86,-4.01,89.3,5.08,4.54,0.54,2.83,4.55,1281.53,2.13,3.25,39.53
31.01.2009 00:20:00,997.36,-2.56,270.81,-3.99,89.8,5.06,4.54,0.52,2.84,4.55,1281.74,2.17,3.5,33.02
31.01.2009 00:30:00,997.3,-2.56,270.81,-3.94,90.2,5.06,4.56,0.5,2.85,4.57,1281.68,2.16,2.63,29.25
31.01.2009 00:40:00,997.19,-2.52,270.86,-3.88,90.3,5.07,4.58,0.49,2.86,4.59,1281.3,2.05,2.75,39.78
31.01.2009 00:50:00,997.14,-2.48,270.9,-3.84,90.3,5.09,4.59,0.49,2.87,4.61,1281.08,1.87,2.63,41.18
31.01.2009 01:00:00,997.13,-2.43,270.95,-3.79,90.3,5.11,4.61,0.5,2.88,4.62,1280.81,1.6,2.5,36.07
31.01.2009 01:10:00,997.11,-2.48,270.9,-3.83,90.4,5.09,4.6,0.49,2.87,4.61,1281.04,1.93,2.88,35.27
31.01.2009 01:20:00,997.07,-2.52,270.87,-3.81,90.8,5.07,4.61,0.47,2.88,4.62,1281.17,2.35,3.0,31.79
31.01.2009 01:30:00,996.94,-2.55,270.85,-3.78,91.2,5.06,4.62,0.45,2.88,4.63,1281.13,2.22,3.0,35.88
31.01.2009 01:40:00,996.87,-2.5,270.91,-3.71,91.3,5.08,4.64,0.44,2.9,4.65,1280.78,1.97,2.63,34.42
31.01.2009 01:50:00,996.85,-2.5,270.91,-3.68,91.5,5.08,4.65,0.43,2.91,4.66,1280.75,2.17,2.63,35.47
31.01.2009 02:00:00,996.77,-2.47,270.94,-3.65,91.6,5.09,4.66,0.43,2.91,4.68,1280.53,1.91,2.75,36.99
31.01.2009 02:10:00,996.75,-2.38,271.03,-3.57,91.5,5.12,4.69,0.44,2.93,4.7,1280.06,1.06,2.13,61.72
31.01.2009 02:20:00,996.74,-2.37,271.05,-3.57,91.4,5.13,4.69,0.44,2.93,4.71,1279.96,1.09,2.13,55.01
31.01.2009 02:30:00,996.73,-2.42,271.0,-3.59,91.6,5.11,4.68,0.43,2.93,4.7,1280.2,2.01,2.75,30.87
31.01.2009 02:40:00,996.74,-2.5,270.92,-3.6,92.1,5.08,4.68,0.4,2.93,4.7,1280.59,2.0,2.63,32.85
31.01.2009 02:50:00,996.7,-2.47,270.94,-3.51,92.5,5.09,4.71,0.38,2.94,4.72,1280.42,1.7,2.5,36.43
31.01.2009 03:00:00,996.64,-2.43,270.99,-3.47,92.5,5.11,4.72,0.38,2.95,4.74,1280.13,1.23,1.88,41.13
31.01.2009 03:10:00,996.61,-2.38,271.04,-3.42,92.5,5.13,4.74,0.38,2.96,4.76,1279.83,1.26,2.13,47.36
31.01.2009 03:20:00,996.55,-2.37,271.06,-3.44,92.3,5.13,4.73,0.39,2.96,4.75,1279.72,1.62,3.38,56.74
31.01.2009 03:30:00,996.47,-2.35,271.09,-3.43,92.2,5.14,4.74,0.4,2.96,4.75,1279.5,1.57,2.75,48.68
31.01.2009 03:40:00,996.44,-2.34,271.09,-3.44,92.1,5.14,4.73,0.41,2.96,4.75,1279.45,2.24,3.25,46.57
31.01.2009 03:50:00,996.38,-2.3,271.14,-3.39,92.2,5.16,4.75,0.4,2.97,4.77,1279.17,1.87,2.88,46.49
31.01.2009 04:00:00,996.43,-2.34,271.1,-3.43,92.2,5.14,4.74,0.4,2.96,4.76,1279.43,1.59,2.75,58.17
31.01.2009 04:10:00,996.37,-2.3,271.15,-3.38,92.2,5.16,4.76,0.4,2.97,4.77,1279.13,1.84,4.0,63.87
31.01.2009 04:20:00,996.37,-2.32,271.13,-3.4,92.2,5.15,4.75,0.4,2.97,4.77,1279.23,1.68,3.63,74.0
31.01.2009 04:30:00,996.38,-2.3,271.14,-3.34,92.5,5.16,4.77,0.39,2.98,4.79,1279.14,1.66,3.25,63.17
31.01.2009 04:40:00,996.37,-2.3,271.15,-3.34,92.5,5.16,4.77,0.39,2.98,4.79,1279.13,1.56,2.88,74.4
31.01.2009 04:50:00,996.29,-2.32,271.13,-3.35,92.6,5.15,4.77,0.38,2.98,4.79,1279.13,1.55,3.25,71.7
31.01.2009 05:00:00,996.17,-2.29,271.17,-3.27,92.9,5.16,4.79,0.37,3.0,4.81,1278.8,1.24,2.38,55.65
31.01.2009 05:10:00,996.05,-2.29,271.17,-3.28,92.9,5.16,4.79,0.37,3.0,4.81,1278.69,1.73,2.75,56.75
31.01.2009 05:20:00,996.01,-2.28,271.19,-3.23,93.1,5.16,4.81,0.36,3.01,4.83,1278.54,1.72,3.0,47.64
31.01.2009 05:30:00,996.0,-2.27,271.2,-3.23,93.1,5.17,4.81,0.36,3.01,4.83,1278.5,2.17,3.63,49.88
31.01.2009 05:40:00,995.98,-2.3,271.18,-3.22,93.3,5.16,4.81,0.35,3.01,4.83,1278.6,1.89,3.25,49.27
31.01.2009 05:50:00,996.0,-2.24,271.23,-3.14,93.5,5.18,4.84,0.34,3.03,4.86,1278.37,1.98,3.25,52.5
31.01.2009 06:00:00,995.97,-2.23,271.24,-3.14,93.4,5.18,4.84,0.34,3.03,4.86,1278.26,1.76,3.0,48.54
31.01.2009 06:10:00,995.96,-2.21,271.26,-3.16,93.2,5.19,4.84,0.35,3.03,4.86,1278.16,1.5,3.0,56.36
31.01.2009 06:20:00,995.91,-2.23,271.25,-3.18,93.1,5.18,4.83,0.36,3.02,4.85,1278.17,1.87,3.75,55.82
31.01.2009 06:30:00,995.89,-2.18,271.3,-3.15,93.0,5.2,4.84,0.36,3.03,4.86,1277.91,1.47,2.5,50.1
31.01.2009 06:40:00,995.88,-2.15,271.33,-3.14,92.9,5.21,4.84,0.37,3.03,4.86,1277.78,1.29,2.38,53.51
31.01.2009 06:50:00,995.88,-2.18,271.3,-3.16,92.9,5.2,4.83,0.37,3.02,4.85,1277.89,1.68,2.88,53.84
31.01.2009 07:00:00,995.87,-2.24,271.24,-3.14,93.5,5.18,4.84,0.34,3.03,4.86,1278.16,1.94,4.0,60.29
31.01.2009 07:10:00,995.79,-2.3,271.19,-3.11,94.1,5.16,4.85,0.3,3.04,4.87,1278.34,1.87,4.38,61.76
31.01.2009 07:20:00,995.77,-2.24,271.25,-3.01,94.4,5.18,4.89,0.29,3.06,4.91,1278.0,1.67,3.5,65.2
31.01.2009 07:30:00,995.85,-2.19,271.29,-2.99,94.2,5.2,4.9,0.3,3.06,4.92,1277.88,1.73,3.13,59.97
31.01.2009 07:40:00,995.8,-2.13,271.36,-2.98,93.8,5.22,4.9,0.32,3.07,4.92,1277.52,1.24,2.25,63.9
31.01.2009 07:50:00,995.88,-2.1,271.38,-3.01,93.4,5.23,4.89,0.35,3.06,4.91,1277.49,1.93,3.75,53.79
31.01.2009 08:00:00,995.88,-2.05,271.43,-3.04,92.9,5.25,4.88,0.37,3.05,4.9,1277.29,2.14,3.88,52.35
31.01.2009 08:10:00,995.86,-2.03,271.45,-3.05,92.7,5.26,4.88,0.38,3.05,4.9,1277.15,1.97,3.5,54.13
31.01.2009 08:20:00,995.77,-2.01,271.48,-3.09,92.3,5.27,4.86,0.41,3.04,4.88,1276.96,1.97,3.88,57.11
31.01.2009 08:30:00,995.74,-1.97,271.52,-3.09,92.0,5.28,4.86,0.42,3.04,4.88,1276.73,1.37,2.5,49.95
31.01.2009 08:40:00,995.76,-1.96,271.53,-3.11,91.8,5.29,4.85,0.43,3.04,4.87,1276.73,1.02,2.25,67.6
31.01.2009 08:50:00,995.75,-1.96,271.53,-3.14,91.6,5.29,4.84,0.44,3.03,4.86,1276.72,1.77,3.13,50.08
31.01.2009 09:00:00,995.66,-1.91,271.59,-3.15,91.2,5.31,4.84,0.47,3.03,4.86,1276.36,1.58,2.75,46.73
31.01.2009 09:10:00,995.55,-1.9,271.61,-3.18,90.9,5.31,4.83,0.48,3.02,4.85,1276.15,1.71,2.5,38.44
31.01.2009 09:20:00,995.52,-1.83,271.68,-3.12,90.8,5.34,4.85,0.49,3.04,4.87,1275.77,0.91,2.5,100.9
31.01.2009 09:30:00,995.43,-1.8,271.72,-3.19,90.1,5.35,4.82,0.53,3.02,4.85,1275.53,1.79,3.75,68.9
31.01.2009 09:40:00,995.35,-1.79,271.73,-3.24,89.8,5.35,4.81,0.55,3.01,4.83,1275.42,1.53,3.25,65.11
31.01.2009 09:50:00,995.39,-1.77,271.75,-3.21,89.8,5.36,4.82,0.55,3.02,4.84,1275.34,1.3,2.88,69.41
31.01.2009 10:00:00,995.38,-1.76,271.76,-3.16,90.1,5.37,4.83,0.53,3.03,4.86,1275.31,1.94,3.25,43.07
31.01.2009 10:10:00,995.39,-1.71,271.81,-3.05,90.5,5.39,4.87,0.51,3.05,4.9,1275.06,1.63,2.63,43.59
31.01.2009 10:20:00,995.39,-1.68,271.84,-3.02,90.5,5.4,4.89,0.51,3.06,4.91,1274.89,1.99,3.0,36.28
31.01.2009 10:30:00,995.4,-1.67,271.85,-3.01,90.5,5.4,4.89,0.51,3.06,4.91,1274.88,2.18,3.25,40.83
31.01.2009 10:40:00,995.4,-1.62,271.89,-2.98,90.4,5.42,4.9,0.52,3.07,4.92,1274.65,2.16,3.75,49.02
31.01.2009 10:50:00,995.39,-1.55,271.97,-2.93,90.2,5.45,4.92,0.53,3.08,4.94,1274.27,1.83,3.88,41.01
31.01.2009 11:00:00,995.39,-1.54,271.98,-2.94,90.1,5.46,4.92,0.54,3.08,4.94,1274.21,2.9,3.75,29.01
31.01.2009 11:10:00,995.35,-1.56,271.96,-2.89,90.6,5.45,4.93,0.51,3.09,4.96,1274.27,3.39,4.38,32.32
31.01.2009 11:20:00,995.25,-1.55,271.98,-2.85,90.8,5.45,4.95,0.5,3.1,4.97,1274.1,3.71,5.25,33.33
31.01.2009 11:30:00,995.16,-1.5,272.04,-2.77,91.0,5.47,4.98,0.49,3.12,5.0,1273.7,3.77,5.13,30.58
31.01.2009 11:40:00,995.14,-1.52,272.02,-2.73,91.4,5.46,4.99,0.47,3.13,5.02,1273.79,3.6,4.75,31.05
31.01.2009 11:50:00,995.05,-1.48,272.07,-2.6,92.0,5.48,5.04,0.44,3.16,5.07,1273.44,3.14,4.13,32.38
31.01.2009 12:00:00,994.94,-1.47,272.08,-2.58,92.1,5.48,5.05,0.43,3.16,5.08,1273.27,3.61,4.38,29.54
31.01.2009 12:10:00,994.89,-1.41,272.15,-2.49,92.3,5.51,5.09,0.42,3.19,5.11,1272.88,2.92,4.0,33.3
31.01.2009 12:20:00,994.77,-1.27,272.3,-2.35,92.3,5.56,5.14,0.43,3.22,5.16,1272.07,2.47,3.25,37.19
31.01.2009 12:30:00,994.63,-1.21,272.37,-2.35,91.9,5.59,5.14,0.45,3.22,5.16,1271.62,3.3,4.5,27.91
31.01.2009 12:40:00,994.5,-1.19,272.4,-2.39,91.5,5.6,5.12,0.48,3.21,5.15,1271.36,2.83,3.5,33.21
31.01.2009 12:50:00,994.41,-1.16,272.43,-2.41,91.2,5.61,5.12,0.49,3.21,5.14,1271.11,3.09,4.13,32.5
31.01.2009 13:00:00,994.31,-1.1,272.51,-2.31,91.4,5.64,5.15,0.48,3.23,5.18,1270.67,2.73,4.25,37.44
31.01.2009 13:10:00,994.17,-0.97,272.65,-2.3,90.6,5.69,5.16,0.53,3.23,5.19,1269.88,3.13,4.38,38.7
31.01.2009 13:20:00,994.09,-0.93,272.69,-2.52,88.9,5.7,5.07,0.63,3.18,5.1,1269.66,2.56,4.38,51.52
